community_area_name,community_area,year,gang_dominant,n_gangs_present,pct_area_gang_control,n_dv_crimes,n_homicides,n_arrests,gang_map_year_used,imputed_gang_map,n_shoot_total,n_fem_shoot,n_fem_shoot_res,n_fem_shoot_pub,n_fem_shoot_fatal,n_male_shoot,n_dv_check,n_dv_res,n_dv_pub,n_dv_homicide,n_dv_arrested,total_pop,pop_black,pop_white,pop_latino,pop_female,median_hh_income,per_capita_income,pct_black,pct_white,pct_latino,pct_female,pct_poverty,pct_unemp_young,pct_bachelor_plus,area_km2,pop_density_per_km2,dv_consistency_ratio,arrest_rate_dv,dv_per_100k,fem_shoot_per_100k_female,gang_family
NORTH LAWNDALE,29,2024,GANGSTER DISCIPLES,7,0.40341532345919606,1764,28,264,2024,0,155,27,6,18,7,128,1764,1328,386,5,273,28656,22720,2453,4072,16023,37868.45219151312,20973.767762423227,0.7928531546621999,0.08560161920714685,0.1420993858179788,0.5591499162479062,0.3656114651924364,0.21735537190082643,0.14638906961613532,8.313686535415854,3446.846339217505,1,0.15476190476190477,6155.7788944723625,168.50777008050926,Folk Nation
UPTOWN,3,2008,LATIN KINGS,8,0.34127108238383763,618,3,0,2008,0,4,0,0,0,0,4,618,418,148,0,65,56340,10948,31843,8726,25697,39639.06050763223,32354.436297479588,0.19432019879304224,0.565193468228612,0.15488107916222932,0.4561057862974796,0.25956338874424195,0.0938506693392512,0.5455762250453721,6.047606094661356,9316.082945570024,1,0.10517799352750809,1096.9116080937167,0,People Nation
UPTOWN,3,2009,LATIN KINGS,8,0.34127108238383763,562,1,0,2009,0,1,0,0,0,0,1,562,400,116,0,134,55770.5,10992.5,32298.5,8285.5,25770.25,40615.02227299601,33560.88584561718,0.19719033591731877,0.5795728415436243,0.14836457541806317,0.4622654223689608,0.2549016694673656,0.0938506693392512,0.5455762250453721,6.047606094661356,9221.91345253662,1,0.23843416370106763,1007.7012040415632,0,People Nation
UPTOWN,3,2010,LATIN KINGS,5,0.40274074763417195,565,4,0,2010,0,39,3,0,3,0,36,565,399,124,0,86,55201,11037,32754,7845,25843.5,41590.98403835979,34767.33539375478,0.2000604730415953,0.5939522148586366,0.141848071673897,0.4684250584404419,0.25023995019048917,0.0938506693392512,0.5455762250453721,6.047606094661356,9127.743959503212,1,0.15221238938053097,1023.5321823880003,11.608334784375181,People Nation
UPTOWN,3,2011,NA,NA,NA,466,5,0,2010,1,45,2,1,1,1,43,466,348,83,0,115,54631.5,11081.5,33209.5,7404.5,25916.75,42566.94580372357,35973.78494189237,0.20293061016587183,0.6083315881736489,0.13533156792973086,0.4745846945119231,0.2455782309136128,0.0938506693392512,0.5455762250453721,6.047606094661356,9033.574466469803,1,0.24678111587982832,852.987745165335,7.7170169870836425,NA
UPTOWN,3,2012,BLACK P STONES,4,0.3361279677789505,490,5,0,2012,0,25,5,1,4,1,20,490,369,86,0,124,54062,11126,33665,6964,25990,43542.90756908734,37180.234490029965,0.20580074729014836,0.6227109614886611,0.1288150641855647,0.48074433058340427,0.2409165116367364,0.0938506693392512,0.5455762250453721,6.047606094661356,8939.404973436398,1,0.2530612244897959,906.3667640856794,19.238168526356294,People Nation
UPTOWN,3,2013,NA,NA,NA,411,1,0,2012,1,25,5,0,5,0,20,411,293,63,0,97,55152.5,10956.25,34525.25,7434.75,26720.25,45725.77702848605,37958.61436454425,0.1990539357928201,0.6258121475850704,0.13446817202661704,0.4842702498545736,0.2360008809397415,0.08338435390565911,0.54628821394378,6.047606094661356,9119.724257287022,1,0.2360097323600973,745.2064729613345,18.71239977170872,NA
UPTOWN,3,2014,BLACK P STONES,4,0.3539230233440521,372,5,62,2014,0,18,3,0,3,0,15,372,269,57,0,78,56243,10786.5,35385.5,7905.5,27450.5,47908.64648788476,38736.99423905853,0.19230712429549185,0.6289133336814796,0.14012127986766937,0.487796169125743,0.23108525024274665,0.07291803847206701,0.5470002028421881,6.047606094661356,9300.043541137644,1,0.20967741935483872,661.4156428355528,10.928762681918363,People Nation
UPTOWN,3,2015,BLACK P STONES,4,0.3539230233440521,75,13,5,2015,0,32,6,1,5,2,26,75,59,11,1,16,57333.5,10616.75,36245.75,8376.25,28180.75,50091.51594728348,39515.374113572805,0.1855603127981635,0.6320145197778889,0.14577438770872173,0.4913220883969122,0.22616961954575177,0.06245172303847493,0.547712191740596,6.047606094661356,9480.362824988268,1,0.21333333333333335,130.81357321635693,21.291129583137426,People Nation
UPTOWN,3,2016,BLACK P STONES,5,0.4007396354965737,415,8,81,2016,0,39,5,0,5,2,34,415,302,77,0,91,58424,10447,37106,8847,28911,52274.38540668219,40293.75398808709,0.1788135013008353,0.6351157058742982,0.15142749554977403,0.4948480076680816,0.22125398884875688,0.05198540760488284,0.548424180639004,6.047606094661356,9660.682108838892,1,0.21927710843373494,710.3245241681501,17.29445539759953,People Nation
UPTOWN,3,2017,BLACK P STONES,5,0.4234651319479713,450,5,67,2017,0,29,4,1,3,1,25,450,327,79,1,77,58184,10675.75,36301.75,8656.25,28606.25,56357.43529004575,42666.15990669945,0.18354107404746275,0.6237725652890593,0.14874046713079775,0.4916114338451723,0.2154047805290161,0.04609047598771894,0.557584569000398,6.047606094661356,9620.996984470115,1,0.1711111111111111,773.4084971813558,13.982958269608915,People Nation
UPTOWN,3,2018,BLACK P STONES,5,0.4234651319479713,488,2,102,2018,0,18,2,1,1,0,16,488,379,73,0,112,57944,10904.5,35497.5,8465.5,28301.5,60440.48517340931,45038.565825311816,0.18826864679409025,0.6124294247038204,0.14605343871182147,0.488374860022263,0.2095555722092753,0.04019554437055504,0.566744957361792,6.047606094661356,9581.31186010134,1,0.22950819672131148,842.1924616871463,7.066763245764358,People Nation
UPTOWN,3,2019,BLACK P STONES,5,0.4234651319479713,442,0,82,2019,0,12,4,0,4,0,8,442,332,67,0,86,57704,11133.25,34693.25,8274.75,27996.75,64523.535056772875,47410.97174392418,0.1929962195407177,0.6010862841185814,0.14336641029284516,0.4851382861993537,0.2037063638895345,0.03430061275339115,0.5759053457231861,6.047606094661356,9541.626735732563,1,0.19457013574660634,765.9780951060585,14.287372641467314,People Nation
UPTOWN,3,2020,BLACK P STONES,5,0.4234651319479713,365,6,48,2020,0,16,1,1,0,1,15,365,298,50,1,59,57464,11362,33889,8084,27692,68606.58494013644,49783.37766253654,0.19772379228734513,0.5897431435333426,0.14067938187386886,0.4819017123764443,0.19785715556979372,0.02840568113622724,0.5850657340845801,6.047606094661356,9501.941611363787,1,0.16164383561643836,635.18028678825,3.6111512350137223,People Nation
UPTOWN,3,2021,BLACK P STONES,5,0.4234651319479713,508,2,65,2021,0,17,1,0,1,0,16,508,409,72,1,72,57464,11362,33889,8084,27692,68606.58494013644,49783.37766253654,0.19772379228734513,0.5897431435333426,0.14067938187386886,0.4819017123764443,0.19785715556979372,0.02840568113622724,0.5850657340845801,6.047606094661356,9501.941611363787,1,0.14173228346456693,884.0317416121399,3.6111512350137223,People Nation
UPTOWN,3,2022,BLACK P STONES,5,0.4234651319479713,485,10,59,2022,0,23,4,2,2,4,19,485,382,79,4,73,57464,11362,33889,8084,27692,68606.58494013644,49783.37766253654,0.19772379228734513,0.5897431435333426,0.14067938187386886,0.4819017123764443,0.19785715556979372,0.02840568113622724,0.5850657340845801,6.047606094661356,9501.941611363787,1,0.15051546391752577,844.0066824446609,14.444604940054889,People Nation
UPTOWN,3,2023,BLACK P STONES,5,0.4237021230074125,492,3,71,2023,0,25,3,0,3,0,22,492,376,83,0,85,57464,11362,33889,8084,27692,68606.58494013644,49783.37766253654,0.19772379228734513,0.5897431435333426,0.14067938187386886,0.4819017123764443,0.19785715556979372,0.02840568113622724,0.5850657340845801,6.047606094661356,9501.941611363787,1,0.17276422764227642,856.1882221912849,10.833453705041167,People Nation
UPTOWN,3,2024,BLACK P STONES,5,0.4234651319479713,491,2,90,2024,0,19,3,0,2,0,16,491,400,73,0,105,57464,11362,33889,8084,27692,68606.58494013644,49783.37766253654,0.19772379228734513,0.5897431435333426,0.14067938187386886,0.4819017123764443,0.19785715556979372,0.02840568113622724,0.5850657340845801,6.047606094661356,9501.941611363787,1,0.21384928716904278,854.4480022274815,10.833453705041167,People Nation
SOUTH LAWNDALE,30,2008,LATIN KINGS,7,0.4464780214506373,1130,21,0,2008,0,21,5,2,1,5,16,1130,853,225,4,358,72902,10692,32036,58996,30801,34014.33085512057,10697.319469973389,0.14666264300019205,0.4394392472085814,0.8092507750130312,0.422498696880744,0.29491420470285334,0.20169229517533155,0.05567575364200202,11.891480027300569,6130.607782431701,1,0.3168141592920354,1550.0260623851198,16.233239180546086,People Nation
SOUTH LAWNDALE,30,2009,LATIN KINGS,7,0.4464780214506373,1035,12,0,2009,0,12,0,0,0,0,12,1035,773,211,1,313,72896.75,10181.5,35745.75,59621.75,31026.5,33224.31104868253,10557.532007222018,0.13966863878614108,0.49037237183705584,0.8178949836074361,0.4256232165519701,0.31385126866909585,0.20169229517533155,0.05567575364200202,11.891480027300569,6130.16628986829,1,0.30241545893719807,1419.8163841323517,0,People Nation
SOUTH LAWNDALE,30,2010,TWO-SIX,8,0.4451807773156566,1035,11,0,2010,0,94,8,0,6,2,86,1035,769,226,0,300,72891.5,9671,39455.5,60247.5,31252,32434.291242244497,10417.744544470646,0.1326746345720901,0.5413054964655303,0.8265391922018408,0.42874773622319606,0.33278833263533836,0.20169229517533155,0.05567575364200202,11.891480027300569,6129.72479730488,1,0.2898550724637681,1419.9186462070338,25.59836170485089,Folk Nation
SOUTH LAWNDALE,30,2011,NA,NA,NA,974,15,0,2010,1,60,9,1,8,1,51,974,720,217,0,288,72886.25,9160.5,43165.25,60873.25,31477.5,31644.271435806462,10277.957081719276,0.1256806303580391,0.5922386210940047,0.8351834007962456,0.4318722558944221,0.35172539660158086,0.20169229517533155,0.05567575364200202,11.891480027300569,6129.283304741469,1,0.29568788501026694,1336.3288686137646,28.591851322373124,NA
SOUTH LAWNDALE,30,2012,LATIN KINGS,8,0.2960639014384563,1066,13,0,2012,0,74,10,2,7,2,64,1066,811,212,0,279,72881,8650,46875,61499,31703,30854.251629368424,10138.169618967906,0.11868662614398814,0.6431717457224791,0.8438276093906505,0.4349967755656481,0.37066246056782337,0.20169229517533155,0.05567575364200202,11.891480027300569,6128.841812178058,1,0.26172607879924953,1462.6583060056805,31.542756206037282,People Nation
SOUTH LAWNDALE,30,2013,NA,NA,NA,891,10,0,2012,1,58,7,3,4,3,51,891,669,182,3,237,73396.5,8893.25,44476.75,61710.5,31984.5,31417.024570604568,10556.572455942967,0.1211160330828987,0.6067466621933979,0.8408454345025238,0.43576081172907777,0.3562079388506257,0.1823096461206939,0.06165897853479527,11.891480027300569,6172.1921772139085,1,0.265993265993266,1213.9543438719832,21.885600837905862,NA
SOUTH LAWNDALE,30,2014,LATIN KINGS,7,0.28009028802682717,966,14,245,2014,0,55,5,1,4,1,50,966,748,174,0,301,73912,9136.5,42078.5,61922,32266,31979.797511840716,10974.975292918029,0.12354544002180928,0.5703215786643165,0.8378632596143971,0.4365248478925074,0.341753417133428,0.16292699706605623,0.06764220342758853,11.891480027300569,6215.542542249758,1,0.3115942028985507,1306.9596276653317,15.49618793776731,People Nation
SOUTH LAWNDALE,30,2015,LATIN KINGS,7,0.29284452857341503,144,13,6,2015,0,62,6,2,4,2,56,144,109,29,0,30,74427.5,9379.75,39680.25,62133.5,32547.5,32542.570453076863,11393.378129893092,0.12597484696071984,0.5338964951352353,0.8348810847262703,0.437288884055937,0.32729889541623036,0.14354434801141858,0.07362542832038178,11.891480027300569,6258.892907285608,1,0.20833333333333334,193.47687346746835,18.43459559105922,People Nation
SOUTH LAWNDALE,30,2016,LATIN KINGS,7,0.2928445073945077,1024,18,211,2016,0,108,7,1,5,2,101,1024,753,222,0,246,74943,9623,37282,62345,32829,33105.34339431301,11811.780966868151,0.1284042538996304,0.497471411606154,0.8318989098381436,0.4380529202193667,0.3128443736990327,0.12416169895678092,0.07960865321317503,11.891480027300569,6302.243272321459,1,0.240234375,1366.3717758830044,21.322611106034298,People Nation
SOUTH LAWNDALE,30,2017,LATIN KINGS,7,0.2928445073945077,941,7,184,2017,0,83,6,1,4,1,77,941,714,177,0,206,73634.25,9339.25,33469.75,61014.75,32166.75,36488.951246601224,13359.01915818606,0.12674445971949527,0.45212246614708984,0.828434425105411,0.4367769082743546,0.29053469103542934,0.1275861980468127,0.08925407317242239,11.891480027300569,6192.185483299792,1,0.21891604675876727,1277.937916119197,18.65280141761291,People Nation
SOUTH LAWNDALE,30,2018,LATIN KINGS,7,0.29974102009454595,929,8,205,2018,0,94,9,0,9,0,85,929,684,203,0,228,72325.5,9055.5,29657.5,59684.5,31504.5,39872.55909888945,14906.257349503969,0.12508466553936015,0.4067735206880256,0.8249699403726782,0.4355008963293425,0.26822500837182606,0.1310106971368445,0.09889949313166974,11.891480027300569,6082.127694278127,1,0.24542518837459634,1284.4708989222336,28.567347521782605,People Nation
SOUTH LAWNDALE,30,2019,LATIN KINGS,7,0.29974102009454595,929,14,206,2019,0,75,7,0,7,4,68,929,716,168,0,222,71016.75,8771.75,25845.25,58354.25,30842.25,43256.16695117767,16453.495540821874,0.12342487135922504,0.36142457522896143,0.8215054556399456,0.4342248843843304,0.24591532570822272,0.13443519622687625,0.1085449130909171,11.891480027300569,5972.0699052564605,1,0.23896663078579117,1308.142093238567,22.696139224602614,People Nation
SOUTH LAWNDALE,30,2020,LATIN KINGS,7,0.29974102009454595,842,22,155,2020,0,105,10,1,7,4,95,842,641,168,0,161,69708,8488,22033,57024,30180,46639.77480346589,18000.733732139783,0.12176507717908992,0.3160756297698973,0.818040970907213,0.4329488724393183,0.2236056430446194,0.13785969531690803,0.11819033305016444,11.891480027300569,5862.012116234795,1,0.19121140142517815,1207.8957938830551,33.13452617627568,People Nation
SOUTH LAWNDALE,30,2021,TWO SIX,6,0.3053855862910803,771,20,128,2021,0,113,12,0,11,4,101,771,584,153,0,134,69708,8488,22033,57024,30180,46639.77480346589,18000.733732139783,0.12176507717908992,0.3160756297698973,0.818040970907213,0.4329488724393183,0.2236056430446194,0.13785969531690803,0.11819033305016444,11.891480027300569,5862.012116234795,1,0.17380025940337224,1106.0423480805646,39.761431411530815,Folk Nation
SOUTH LAWNDALE,30,2022,TWO SIX,6,0.3053855862910803,816,23,139,2022,0,120,24,2,22,7,96,816,622,165,1,154,69708,8488,22033,57024,30180,46639.77480346589,18000.733732139783,0.12176507717908992,0.3160756297698973,0.818040970907213,0.4329488724393183,0.2236056430446194,0.13785969531690803,0.11819033305016444,11.891480027300569,5862.012116234795,1,0.18872549019607843,1170.597348941298,79.52286282306163,Folk Nation
SOUTH LAWNDALE,30,2023,TWO SIX,7,0.305364845754737,827,12,161,2023,0,78,10,3,6,3,68,827,666,128,2,161,69708,8488,22033,57024,30180,46639.77480346589,18000.733732139783,0.12176507717908992,0.3160756297698973,0.818040970907213,0.4329488724393183,0.2236056430446194,0.13785969531690803,0.11819033305016444,11.891480027300569,5862.012116234795,1,0.1946795646916566,1186.3774602628107,33.13452617627568,Folk Nation
SOUTH LAWNDALE,30,2024,TWO SIX,6,0.3053855463962547,903,24,178,2024,0,116,14,0,14,3,102,903,729,135,0,197,69708,8488,22033,57024,30180,46639.77480346589,18000.733732139783,0.12176507717908992,0.3160756297698973,0.818040970907213,0.4329488724393183,0.2236056430446194,0.13785969531690803,0.11819033305016444,11.891480027300569,5862.012116234795,1,0.21816168327796234,1295.4036839387156,46.38833664678595,Folk Nation
LOWER WEST SIDE,31,2008,SATAN DISCIPLES,7,0.37340625381413095,530,5,0,2008,0,5,1,1,0,1,4,530,397,113,0,172,35508,1051,14304,29189,16669,34327.96212121212,15466.83462881604,0.0295989636138335,0.4028387968908415,0.8220401036386167,0.4694435056888589,0.2901734104046243,0.16548270641667637,0.2141172201052441,7.576345522260583,4686.69227078827,1,0.32452830188679244,1492.6213810972176,5.999160117583538,Folk Nation
LOWER WEST SIDE,31,2009,SATAN DISCIPLES,7,0.37340625381413095,524,9,0,2009,0,9,0,0,0,0,9,524,364,134,0,136,35375.75,1131.75,15530.5,29057,16706.5,34673.353898865294,15906.2542628725,0.03201940053135343,0.4394257613806444,0.8213744129014946,0.4722904682557519,0.2901175488685147,0.16548270641667637,0.2141172201052441,7.576345522260583,4669.236625502371,1,0.2595419847328244,1481.2406804096026,0,Folk Nation
LOWER WEST SIDE,31,2010,SATAN DISCIPLES,7,0.3805388589501136,479,4,0,2010,0,33,1,0,1,0,32,479,339,105,0,137,35243.5,1212.5,16757,28925,16744,35018.74567651846,16345.673896928962,0.03443983744887335,0.4760127258704472,0.8207087221643725,0.4751374308226449,0.29006168733240506,0.16548270641667637,0.2141172201052441,7.576345522260583,4651.78098021647,1,0.2860125260960334,1359.1158653368707,5.972288580984233,Folk Nation
LOWER WEST SIDE,31,2011,NA,NA,NA,457,2,0,2010,1,44,6,0,6,0,38,457,347,87,0,115,35111.25,1293.25,17983.5,28793,16781.5,35364.137454171636,16785.09353098542,0.03686027436639328,0.5125996903602501,0.8200430314272504,0.4779843933895379,0.2900058257962954,0.16548270641667637,0.2141172201052441,7.576345522260583,4634.32533493057,1,0.25164113785557984,1301.577129837303,35.753657301194764,NA
LOWER WEST SIDE,31,2012,SATAN DISCIPLES,7,0.46141819259278927,455,7,0,2012,0,46,6,2,3,1,40,455,326,101,1,115,34979,1374,19210,28661,16819,35709.52923182481,17224.51316504188,0.03928071128391321,0.5491866548500529,0.8193773406901284,0.480831355956431,0.2899499642601858,0.16548270641667637,0.2141172201052441,7.576345522260583,4616.86968964467,1,0.25274725274725274,1300.7804682809685,35.67394018669362,Folk Nation
LOWER WEST SIDE,31,2013,NA,NA,NA,432,6,0,2012,1,26,4,2,2,2,22,432,311,100,2,85,34431.5,1339.25,18471.25,27564.5,16575.5,38526.30225797456,18839.369197792512,0.03887680111367143,0.5358263722409585,0.7996179425391584,0.4814338497008619,0.2689220597474005,0.1425930571146822,0.23877635285474944,7.576345522260583,4544.605298007388,1,0.19675925925925927,1254.665059611112,24.132002051220173,NA
LOWER WEST SIDE,31,2014,SATAN DISCIPLES,6,0.4472359818518436,357,2,46,2014,0,48,3,0,3,0,45,357,258,80,0,58,33884,1304.5,17732.5,26468,16332,41343.07528412431,20454.225230543143,0.03847289094342966,0.5224660896318641,0.7798585443881885,0.4820363434452929,0.2478941552346152,0.119703407812688,0.26343548560425484,7.576345522260583,4472.340906370107,1,0.16246498599439776,1053.5946169283436,18.36884643644379,Folk Nation
LOWER WEST SIDE,31,2015,SATAN DISCIPLES,6,0.4472359818518436,55,4,4,2015,0,35,1,0,1,0,34,55,33,15,0,7,33336.5,1269.75,16993.75,25371.5,16088.5,44159.84831027405,22069.081263293778,0.03806898077318788,0.5091058070227698,0.7600991462372184,0.4826388371897238,0.2268662507218299,0.09681375851069383,0.28809461835376027,7.576345522260583,4400.076514732827,1,0.12727272727272726,164.98432648898356,6.21561985268981,Folk Nation
LOWER WEST SIDE,31,2016,SATAN DISCIPLES,6,0.4472360063091796,445,11,61,2016,0,60,6,0,4,2,54,445,319,106,1,71,32789,1235,16255,24275,15845,46976.6213364238,23683.937296044405,0.03766507060294611,0.4957455244136753,0.7403397480862485,0.4832413309341547,0.20583834620904456,0.07392410920869967,0.31275375110326564,7.576345522260583,4327.812123095545,1,0.15955056179775282,1357.1624630211352,37.86683496371095,Folk Nation
LOWER WEST SIDE,31,2017,SATAN DISCIPLES,6,0.46363436898346466,436,7,79,2017,0,57,6,0,6,0,51,436,316,90,0,95,33151,1207.75,15534,24162.75,16142.5,53572.19791516068,26800.76302402384,0.0364709018510617,0.4694447422237127,0.7292332554377331,0.4868212777227705,0.18988626031473588,0.07802093657780503,0.33000821962496063,7.576345522260583,4375.59241491782,1,0.21788990825688073,1315.1941117914996,37.16896391513087,Folk Nation
LOWER WEST SIDE,31,2018,SATAN DISCIPLES,6,0.46363436898346466,407,1,77,2018,0,23,2,0,1,0,21,407,287,87,0,88,33513,1180.5,14813,24050.5,16440,60167.77449389757,29917.588752003277,0.03527673309917729,0.44314396003375006,0.7181267627892176,0.4904012245113861,0.1739341744204272,0.0821177639469104,0.3472626881466556,7.576345522260583,4423.372706740096,1,0.21621621621621623,1214.454092441739,12.165450121654501,Folk Nation
LOWER WEST SIDE,31,2019,SATAN DISCIPLES,6,0.4636343689834648,389,6,74,2019,0,31,5,1,4,1,26,389,257,100,0,79,33875,1153.25,14092,23938.25,16737.5,66763.35107263445,33034.41447998271,0.03408256434729288,0.41684317784378744,0.7070202701407022,0.49398117130000185,0.1579820885261185,0.08621459131601575,0.3645171566683506,7.576345522260583,4471.152998562371,1,0.20308483290488433,1148.339483394834,29.873039581777448,Folk Nation
LOWER WEST SIDE,31,2020,SATAN DISCIPLES,6,0.4636343689834647,273,10,53,2020,0,57,9,0,9,1,48,273,193,64,0,56,34237,1126,13371,23826,17035,73358.92765137133,36151.240207962146,0.03288839559540847,0.3905423956538248,0.6959137774921869,0.4975611180886176,0.14203000263180982,0.0903114186851211,0.3817716251900456,7.576345522260583,4518.933290384646,1,0.20512820512820512,797.382948272337,52.83240387437628,Folk Nation
LOWER WEST SIDE,31,2021,SATAN DISCIPLES,6,0.4636343689834647,328,11,42,2021,0,55,4,1,3,1,51,328,230,80,0,44,34237,1126,13371,23826,17035,73358.92765137133,36151.240207962146,0.03288839559540847,0.3905423956538248,0.6959137774921869,0.4975611180886176,0.14203000263180982,0.0903114186851211,0.3817716251900456,7.576345522260583,4518.933290384646,1,0.13414634146341464,958.0278645909397,23.481068388611682,Folk Nation
LOWER WEST SIDE,31,2022,SATAN DISCIPLES,6,0.4636343689834647,389,9,46,2022,0,60,7,2,4,2,53,389,289,85,0,61,34237,1126,13371,23826,17035,73358.92765137133,36151.240207962146,0.03288839559540847,0.3905423956538248,0.6959137774921869,0.4975611180886176,0.14203000263180982,0.0903114186851211,0.3817716251900456,7.576345522260583,4518.933290384646,1,0.15681233933161953,1136.1976808715717,41.091869680070445,Folk Nation
LOWER WEST SIDE,31,2023,SATAN DISCIPLES,7,0.46399105871848023,374,7,56,2023,0,36,5,2,3,1,31,374,279,72,0,64,34237,1126,13371,23826,17035,73358.92765137133,36151.240207962146,0.03288839559540847,0.3905423956538248,0.6959137774921869,0.4975611180886176,0.14203000263180982,0.0903114186851211,0.3817716251900456,7.576345522260583,4518.933290384646,1,0.1711229946524064,1092.3854309664982,29.3513354857646,Folk Nation
LOWER WEST SIDE,31,2024,SATAN DISCIPLES,6,0.46363436898346466,535,9,82,2024,0,34,3,1,2,1,31,535,377,117,0,90,34237,1126,13371,23826,17035,73358.92765137133,36151.240207962146,0.03288839559540847,0.3905423956538248,0.6959137774921869,0.4975611180886176,0.14203000263180982,0.0903114186851211,0.3817716251900456,7.576345522260583,4518.933290384646,1,0.16822429906542055,1562.6369132809534,17.61080129145876,Folk Nation
NEAR SOUTH SIDE,33,2008,GANGSTER DISCIPLES,1,0.02422115259208662,292,1,0,2008,0,1,0,0,0,0,1,292,165,82,0,23,17878,6353,8298,938,9298,76205.18469627475,60592.65667300593,0.3553529477570198,0.46414587761494575,0.05246671887235708,0.5200805459223626,0.11750748545279928,0.05137118578601776,0.6827109740778805,4.623770945868062,3866.5410136668447,1,0.07876712328767123,1633.2923145765747,0,Folk Nation
NEAR SOUTH SIDE,33,2009,GANGSTER DISCIPLES,1,0.02422115259208662,237,3,0,2009,0,2,2,2,0,2,0,237,140,60,2,46,18913.75,6156.75,8894,1059.5,9790,75589.96297386584,61758.78514586974,0.3297270989926888,0.469380013542484,0.055516425785211,0.5179610497396694,0.11278140410562876,0.05137118578601776,0.6827109740778805,4.623770945868062,4090.5464871485224,1,0.1940928270042194,1253.0566386887847,20.42900919305414,Folk Nation
NEAR SOUTH SIDE,33,2010,NA,NA,NA,206,0,0,2010,0,1,0,0,0,0,1,206,122,58,0,25,19949.5,5960.5,9490,1181,10282,74974.74125145693,62924.91361873356,0.30410125022835777,0.47461414947002223,0.05856613269806492,0.5158415535569763,0.10805532275845826,0.05137118578601776,0.6827109740778805,4.623770945868062,4314.5519606302005,1,0.12135922330097088,1032.6073335171307,0,NA
NEAR SOUTH SIDE,33,2011,NA,NA,NA,205,0,0,2010,1,1,0,0,0,0,1,205,130,52,0,32,20985.25,5764.25,10086,1302.5,10774,74359.51952904803,64091.04209159738,0.2784754014640267,0.4798482853975605,0.06161583961091885,0.5137220573742831,0.10332924141128776,0.05137118578601776,0.6827109740778805,4.623770945868062,4538.557434111878,1,0.15609756097560976,976.876615718183,0,NA
NEAR SOUTH SIDE,33,2012,GANGSTER DISCIPLES,1,0.00836380896701605,198,1,0,2012,0,2,0,0,0,0,2,198,131,37,0,32,22021,5568,10682,1424,11266,73744.29780663912,65257.170564461194,0.2528495526996957,0.4850824213250988,0.06466554652377277,0.5116025611915899,0.09860316006411723,0.05137118578601776,0.6827109740778805,4.623770945868062,4762.562907593556,1,0.16161616161616163,899.1417283502112,0,Folk Nation
NEAR SOUTH SIDE,33,2013,NA,NA,NA,197,1,0,2012,1,1,0,0,0,0,1,197,122,42,0,38,22601.5,5724,10997.5,1315.75,11730.75,79950.1632247571,70229.34053066628,0.25322834063289323,0.4864754153858464,0.05867662364010805,0.5184942636616339,0.09932908804775677,0.0452529219606503,0.6951797178528798,4.623770945868062,4888.109784114062,1,0.19289340101522842,871.6235648076455,0,NA
NEAR SOUTH SIDE,33,2014,GANGSTER DISCIPLES,1,0.00836380896825749,172,0,21,2014,0,2,0,0,0,0,2,172,109,42,0,27,23182,5880,11313,1207.5,12195.5,86156.02864287508,75201.51049687136,0.2536071285660907,0.4878684094465941,0.05268770075644334,0.525385966131678,0.10005501603139628,0.03913465813528282,0.707648461627879,4.623770945868062,5013.656660634567,1,0.1569767441860465,741.9549650590976,0,Folk Nation
NEAR SOUTH SIDE,33,2015,GANGSTER DISCIPLES,1,0.00790645980694831,41,2,0,2015,0,10,1,0,1,0,9,41,24,14,0,8,23762.5,6036,11628.5,1099.25,12660.25,92361.89406099306,80173.68046307644,0.2539859164992882,0.4892614035073417,0.04669877787277862,0.532277668601722,0.10078094401503578,0.03301639430991535,0.7201172054028782,4.623770945868062,5139.203537155073,1,0.1951219512195122,172.54076801683325,7.898738176576292,Folk Nation
NEAR SOUTH SIDE,33,2016,GANGSTER DISCIPLES,1,0.0047935621521634,199,4,20,2016,0,8,1,0,1,0,7,199,117,46,1,26,24343,6192,11944,991,13125,98567.75947911105,85145.85042928152,0.2543647044324857,0.4906543975680894,0.04070985498911391,0.539169371071766,0.10150687199867528,0.02689813048454788,0.7325859491778774,4.623770945868062,5264.750413675579,1,0.1306532663316583,817.4834654726204,7.619047619047619,Folk Nation
NEAR SOUTH SIDE,33,2017,GANGSTER DISCIPLES,1,0.0047935621521634,243,0,29,2017,0,5,0,0,0,0,5,243,144,55,0,33,19536.5,5036.75,9539.25,797.25,10529.75,104565.69649031822,84430.27940882844,0.26752748572127655,0.4815827465833369,0.04108544967451083,0.5384399558004045,0.11018331014518588,0.02017359786341091,0.7253944592669769,4.623770945868062,4225.230927033354,1,0.13580246913580246,1243.8256596626827,0,Folk Nation
NEAR SOUTH SIDE,33,2018,GANGSTER DISCIPLES,1,0.0047935621521634,206,3,21,2018,0,9,4,0,2,2,5,206,113,49,3,32,14730,3881.5,7134.5,603.5,7934.5,110563.63350152542,83714.70838837538,0.2806902670100674,0.4725110955985845,0.04146104435990774,0.537710540529043,0.11885974829169645,0.01344906524227394,0.7182029693560763,4.623770945868062,3185.71144039113,1,0.1553398058252427,1398.5064494229464,50.41275442687,Folk Nation
