ca_num,ca_name,year,total_pop,pop_black,pop_white,pop_latino,pop_female,median_hh_income,per_capita_income,pct_black,pct_white,pct_latino,pct_female,pct_poverty,pct_unemp_young,pct_bachelor_plus,area_km2,pop_density_per_km2
42,WOODLAWN,2013,25352.75,21596.75,2261.75,671,14149.5,28572.54368183719,18462.43634593761,0.8517942114814631,0.08922625703801544,0.02649271590973732,0.5581505835540952,0.3730463532369671,0.3270650121599573,0.27567927160589234,5.371225127952513,4720.105636246968
42,WOODLAWN,2014,25254.5,21391.5,2285.5,725,14193,29915.767022626875,19197.109185529698,0.8469619642776094,0.09051883759966453,0.02874276944864442,0.5620596834729699,0.3681200856045848,0.30287144308421665,0.28408078008859816,5.371225127952513,4701.813720034278
42,WOODLAWN,2015,25156.25,21186.25,2309.25,779,14236.5,31258.990363416557,19931.78202512178,0.8421297170737556,0.09181141816131363,0.03099282298755152,0.5659687833918445,0.3631938179722025,0.27867787400847605,0.292482288571304,5.371225127952513,4683.521803821589
42,WOODLAWN,2016,25058,20981,2333,833,14280,32602.213704206242,20666.454864713865,0.8372974698699018,0.09310399872296272,0.03324287652645862,0.5698778833107191,0.35826755033982016,0.25448430493273544,0.3008837970540098,5.371225127952513,4665.229887608899
42,WOODLAWN,2017,25417.25,20934.25,2479.5,836.75,14264,33608.225243242436,21567.78109946954,0.8241799338800637,0.09737093167101993,0.03293366711365883,0.5615469291843037,0.3442680119568137,0.23941851872779402,0.29595447088798615,5.371225127952513,4732.114069791176
42,WOODLAWN,2018,25776.5,20887.5,2626,840.5,14248,34614.236782278625,22469.10733422521,0.8110623978902255,0.10163786461907715,0.03262445770085905,0.5532159750578883,0.3302684735738073,0.22435273252285262,0.2910251447219625,5.371225127952513,4798.998251973453
42,WOODLAWN,2019,26135.75,20840.75,2772.5,844.25,14232,35620.24832131482,23370.43356898088,0.7979448619003873,0.10590479756713435,0.03231524828805927,0.544885020931473,0.3162689351908008,0.20928694631791123,0.28609581855593885,5.371225127952513,4865.88243415573
42,WOODLAWN,2020,26495,20794,2919,848,14216,36626.25986035101,24271.759803736553,0.7848273259105492,0.11017173051519155,0.032006038875259483,0.5365540668050576,0.30226939680779435,0.1942211601129698,0.2811664923899152,5.371225127952513,4932.766616338007
42,WOODLAWN,2021,26495,20794,2919,848,14216,36626.25986035101,24271.759803736553,0.7848273259105492,0.11017173051519155,0.032006038875259483,0.5365540668050576,0.30226939680779435,0.1942211601129698,0.2811664923899152,5.371225127952513,4932.766616338007
42,WOODLAWN,2022,26495,20794,2919,848,14216,36626.25986035101,24271.759803736553,0.7848273259105492,0.11017173051519155,0.032006038875259483,0.5365540668050576,0.30226939680779435,0.1942211601129698,0.2811664923899152,5.371225127952513,4932.766616338007
42,WOODLAWN,2023,26495,20794,2919,848,14216,36626.25986035101,24271.759803736553,0.7848273259105492,0.11017173051519155,0.032006038875259483,0.5365540668050576,0.30226939680779435,0.1942211601129698,0.2811664923899152,5.371225127952513,4932.766616338007
42,WOODLAWN,2024,26495,20794,2919,848,14216,36626.25986035101,24271.759803736553,0.7848273259105492,0.11017173051519155,0.032006038875259483,0.5365540668050576,0.30226939680779435,0.1942211601129698,0.2811664923899152,5.371225127952513,4932.766616338007
43,SOUTH SHORE,2008,37473,36370,393,306,20723,29545.70472073226,18430.07237210792,0.9705654738078083,0.010487551036746458,0.008165879433191898,0.5530115016144957,0.3134520835012493,0.37335900577629966,0.2136594774679993,7.600679204309387,4930.217286206973
43,SOUTH SHORE,2009,37372.75,36049.25,468.75,426.25,20863.25,28929.254539955757,18285.810793431392,0.9645379918470086,0.01255923254816839,0.011431649540366517,0.5582901324689642,0.32600371168438647,0.37335900577629966,0.2136594774679993,7.600679204309387,4917.027675475453
43,SOUTH SHORE,2010,37272.5,35728.5,544.5,546.5,21003.5,28312.804359179252,18141.549214754865,0.9585105098862089,0.01463091405959032,0.014697419647541139,0.5635687633234325,0.3385553398675236,0.37335900577629966,0.2136594774679993,7.600679204309387,4903.8380647439335
43,SOUTH SHORE,2011,37172.25,35407.75,620.25,666.75,21143.75,27696.354178402744,17997.28763607834,0.9524830279254092,0.016702595571012252,0.01796318975471576,0.568847394177901,0.35110696805066083,0.37335900577629966,0.2136594774679993,7.600679204309387,4890.648454012413
43,SOUTH SHORE,2012,37072,35087,696,787,21284,27079.90399762624,17853.026057401814,0.9464555459646095,0.018774277082434183,0.021228959861890377,0.5741260250323694,0.363658596233798,0.37335900577629966,0.2136594774679993,7.600679204309387,4877.458843280893
43,SOUTH SHORE,2013,37031.75,35108.75,794.5,820.75,21373.75,28104.907177868023,18856.05352343661,0.9480768739081784,0.02146333087812024,0.02216647078368716,0.5771836114566753,0.35948100124484694,0.3512208718943276,0.2170187879231347,7.600679204309387,4872.163263909883
43,SOUTH SHORE,2014,36991.5,35130.5,893,854.5,21463.5,29129.910358109806,19859.08098947141,0.9496982018517475,0.024152384673806294,0.023103981705483945,0.5802411978809812,0.35530340625589596,0.3290827380123555,0.2203780983782701,7.600679204309387,4866.8676845388745
43,SOUTH SHORE,2015,36951.25,35152.25,991.5,888.25,21553.25,30154.91353835159,20862.108455506208,0.9513195297953164,0.026841438469492346,0.02404149262728073,0.5832987843052869,0.351125811266945,0.3069446041303834,0.2237374088334055,7.600679204309387,4861.572105167866
43,SOUTH SHORE,2016,36911,35174,1090,922,21643,31179.916718593373,21865.135921541005,0.9529408577388854,0.029530492265178402,0.024979003549077512,0.5863563707295928,0.34694821627799394,0.2848064702484113,0.22709671928854092,7.600679204309387,4856.276525796856
43,SOUTH SHORE,2017,37623.5,35755.25,1125,1007.75,21917,33460.72052981548,23929.913609624855,0.9504831639902634,0.02988157810962548,0.026688026460253846,0.5827402918043938,0.3313877220607932,0.2724354397923715,0.2313257468790928,7.600679204309387,4950.018148202921
43,SOUTH SHORE,2018,38336,36336.5,1160,1093.5,22191,35741.52434103759,25994.69129770871,0.9480254702416415,0.030232663954072564,0.028397049371430182,0.5791242128791949,0.3158272278435924,0.26006440933633174,0.23555477446964465,7.600679204309387,5043.7597706089855
43,SOUTH SHORE,2019,39048.5,36917.75,1195,1179.25,22465,38022.328152259695,28059.468985792562,0.9455677764930197,0.030583749798519647,0.03010607228260652,0.575508133953996,0.30026673362639167,0.24769337888029191,0.2397838020601965,7.600679204309387,5137.501393015051
43,SOUTH SHORE,2020,39761,37499,1230,1265,22739,40303.13196348181,30124.246673876412,0.9431100827443978,0.030934835642966726,0.03181509519378285,0.571892055028797,0.28470623940919093,0.23532234842425212,0.2440128296507484,7.600679204309387,5231.243015421115
43,SOUTH SHORE,2021,39761,37499,1230,1265,22739,40303.13196348181,30124.246673876412,0.9431100827443978,0.030934835642966726,0.03181509519378285,0.571892055028797,0.28470623940919093,0.23532234842425212,0.2440128296507484,7.600679204309387,5231.243015421115
43,SOUTH SHORE,2022,39761,37499,1230,1265,22739,40303.13196348181,30124.246673876412,0.9431100827443978,0.030934835642966726,0.03181509519378285,0.571892055028797,0.28470623940919093,0.23532234842425212,0.2440128296507484,7.600679204309387,5231.243015421115
43,SOUTH SHORE,2023,39761,37499,1230,1265,22739,40303.13196348181,30124.246673876412,0.9431100827443978,0.030934835642966726,0.03181509519378285,0.571892055028797,0.28470623940919093,0.23532234842425212,0.2440128296507484,7.600679204309387,5231.243015421115
43,SOUTH SHORE,2024,39761,37499,1230,1265,22739,40303.13196348181,30124.246673876412,0.9431100827443978,0.030934835642966726,0.03181509519378285,0.571892055028797,0.28470623940919093,0.23532234842425212,0.2440128296507484,7.600679204309387,5231.243015421115
44,CHATHAM,2008,35023,34233,129,103,19737,35059.04442794735,20320.09876366959,0.9774433943408617,0.003683293835479542,0.002940924535305371,0.5635439568283699,0.2449301099908341,0.40649291266575216,0.25375333885972184,7.6478726846068215,4579.443388289163
44,CHATHAM,2009,34140.5,33363.75,152,134.75,19257,35113.91690620168,20363.450203955952,0.9772320392938929,0.004516828487935983,0.00403149596077792,0.5640941597909659,0.2498262031387808,0.40649291266575216,0.25375333885972184,7.6478726846068215,4464.05182302733
44,CHATHAM,2010,33258,32494.5,175,166.5,18777,35168.789384456,20406.801644242314,0.977020684246924,0.005350363140392424,0.005122067386250468,0.564644362753562,0.2547222962867275,0.40649291266575216,0.25375333885972184,7.6478726846068215,4348.660257765497
